x,y,label
48384,19712,1
48640,19712,1
48896,19712,1
49152,19712,1
49408,19712,1
49664,19712,1
49920,19712,1
50176,19712,1
50432,19712,1
50688,19712,1
50944,19712,1
51200,19712,1
51456,19712,1
51712,19712,1
51968,19712,1
52224,19712,1
52480,19712,1
52736,19712,1
52992,19712,1
53248,19712,1
53504,19712,1
53760,19712,1
54016,19712,1
54272,19712,1
54528,19712,1
54784,19712,1
55040,19712,1
55296,19712,1
55552,19712,1
55808,19712,1
56064,19712,1
56320,19712,1
56576,19712,1
56832,19712,1
57088,19712,1
57344,19712,1
57600,19712,1
57856,19712,1
58112,19712,1
58368,19712,1
58624,19712,1
58880,19712,1
59136,19712,1
59392,19712,1
59648,19712,1
59904,19712,1
60160,19712,1
60416,19712,1
60672,19712,1
60928,19712,1
61184,19712,1
61440,19712,1
61696,19712,1
61952,19712,1
62208,19712,1
62464,19712,1
62720,19712,1
62976,19712,1
63232,19712,1
63488,19712,1
63744,19712,1
64000,19712,1
64256,19712,1
64512,19712,1
64768,19712,1
65024,19712,1
65280,19712,1
65536,19712,1
65792,19712,1
66048,19712,1
66304,19712,1
66560,19712,1
66816,19712,1
67072,19712,1
67328,19712,1
67584,19712,1
67840,19712,1
68096,19712,1
68352,19712,1
68608,19712,1
68864,19712,1
69120,19712,1
69376,19712,1
69632,19712,1
69888,19712,1
70144,19712,1
70400,19712,1
70656,19712,1
70912,19712,1
71168,19712,1
71424,19712,1
71680,19712,1
71936,19712,1
72192,19712,1
72448,19712,1
72704,19712,1
72960,19712,1
73728,19712,1
74240,19712,1
78336,19712,1
83200,19712,1
83456,19712,1
83712,19712,1
44032,19968,1
44288,19968,1
44544,19968,1
44800,19968,1
45056,19968,1
45312,19968,1
45568,19968,1
45824,19968,1
46080,19968,1
46336,19968,1
46592,19968,1
46848,19968,1
47104,19968,1
47360,19968,1
47616,19968,1
47872,19968,1
48128,19968,1
48384,19968,1
48640,19968,1
48896,19968,1
49152,19968,1
49408,19968,1
49664,19968,1
49920,19968,1
50176,19968,1
50432,19968,1
50688,19968,1
50944,19968,1
51200,19968,1
51456,19968,1
51712,19968,1
51968,19968,1
52224,19968,1
52480,19968,1
52736,19968,1
52992,19968,1
53248,19968,1
53504,19968,1
53760,19968,1
54016,19968,1
54272,19968,1
54528,19968,1
54784,19968,1
55040,19968,1
55296,19968,1
55552,19968,1
55808,19968,1
56064,19968,1
56320,19968,1
56576,19968,1
56832,19968,1
57088,19968,1
57344,19968,1
57600,19968,1
57856,19968,1
58112,19968,1
58368,19968,1
58624,19968,1
58880,19968,1
59136,19968,1
59392,19968,1
59648,19968,1
59904,19968,1
60160,19968,1
60416,19968,1
60672,19968,1
60928,19968,1
61184,19968,1
61440,19968,1
61696,19968,1
61952,19968,1
62208,19968,1
62464,19968,1
62720,19968,1
62976,19968,1
63232,19968,1
63488,19968,1
63744,19968,1
64000,19968,1
64256,19968,1
64512,19968,1
64768,19968,1
65024,19968,1
65280,19968,1
65536,19968,1
65792,19968,1
66048,19968,1
66304,19968,1
66560,19968,1
66816,19968,1
67072,19968,1
67328,19968,1
67584,19968,1
67840,19968,1
68096,19968,1
68352,19968,1
68608,19968,1
68864,19968,1
69120,19968,1
69376,19968,1
69632,19968,1
69888,19968,1
70144,19968,1
70400,19968,1
70656,19968,1
70912,19968,1
71168,19968,1
71424,19968,1
71680,19968,1
71936,19968,1
72192,19968,1
72448,19968,1
72704,19968,1
72960,19968,1
73728,19968,1
78336,19968,1
83456,19968,1
44544,20224,1
44800,20224,1
45056,20224,1
45312,20224,1
45568,20224,1
45824,20224,1
46080,20224,1
46336,20224,1
46592,20224,1
46848,20224,1
47104,20224,1
47360,20224,1
47616,20224,1
47872,20224,1
48128,20224,1
48384,20224,1
48640,20224,1
48896,20224,1
49152,20224,1
49408,20224,1
49664,20224,1
49920,20224,1
50176,20224,1
50432,20224,1
50688,20224,1
50944,20224,1
51200,20224,1
51456,20224,1
51712,20224,1
51968,20224,1
52224,20224,1
52480,20224,1
52736,20224,1
52992,20224,1
53248,20224,1
53504,20224,1
53760,20224,1
54016,20224,1
54272,20224,1
54528,20224,1
54784,20224,1
55040,20224,1
55296,20224,1
55552,20224,1
55808,20224,1
56064,20224,1
56320,20224,1
56576,20224,1
56832,20224,1
57088,20224,1
57344,20224,1
57600,20224,1
57856,20224,1
58112,20224,1
58368,20224,1
58624,20224,1
58880,20224,1
59136,20224,1
59392,20224,1
59648,20224,1
59904,20224,1
60160,20224,1
60416,20224,1
60672,20224,1
60928,20224,1
61184,20224,1
61440,20224,1
61696,20224,1
61952,20224,1
62208,20224,1
62464,20224,1
62720,20224,1
62976,20224,1
63232,20224,1
63488,20224,1
63744,20224,1
64000,20224,1
64256,20224,1
64512,20224,1
64768,20224,1
65024,20224,1
65280,20224,1
65536,20224,1
65792,20224,1
66048,20224,1
66304,20224,1
66560,20224,1
66816,20224,1
67072,20224,1
67328,20224,1
67584,20224,1
67840,20224,1
68096,20224,1
68352,20224,1
68608,20224,1
68864,20224,1
69120,20224,1
69376,20224,1
69632,20224,1
69888,20224,1
70144,20224,1
70400,20224,1
70656,20224,1
70912,20224,1
71168,20224,1
71424,20224,1
71680,20224,1
71936,20224,1
72192,20224,1
72448,20224,1
72704,20224,1
45824,20480,1
46080,20480,1
46336,20480,1
46592,20480,1
46848,20480,1
47104,20480,1
47360,20480,1
47616,20480,1
47872,20480,1
48128,20480,1
48384,20480,1
48640,20480,1
48896,20480,1
49152,20480,1
49408,20480,1
49664,20480,1
49920,20480,1
50176,20480,1
50432,20480,1
50688,20480,1
50944,20480,1
51200,20480,1
51456,20480,1
51712,20480,1
51968,20480,1
52224,20480,1
52480,20480,1
52736,20480,1
52992,20480,1
53248,20480,1
53504,20480,1
53760,20480,1
54016,20480,1
54272,20480,1
54528,20480,1
54784,20480,1
55040,20480,1
55296,20480,1
55552,20480,1
55808,20480,1
56064,20480,1
56320,20480,1
56576,20480,1
56832,20480,1
57088,20480,1
57344,20480,1
57600,20480,1
57856,20480,1
58112,20480,1
58368,20480,1
58624,20480,1
58880,20480,1
59136,20480,1
59392,20480,1
59648,20480,1
59904,20480,1
60160,20480,1
60416,20480,1
60672,20480,1
60928,20480,1
61184,20480,1
61440,20480,1
61696,20480,1
61952,20480,1
62208,20480,1
62464,20480,1
62720,20480,1
62976,20480,1
63232,20480,1
63488,20480,1
63744,20480,1
64000,20480,1
64256,20480,1
64512,20480,1
64768,20480,1
65024,20480,1
65280,20480,1
65536,20480,1
65792,20480,1
66048,20480,1
66304,20480,1
66560,20480,1
66816,20480,1
67072,20480,1
67328,20480,1
67584,20480,1
67840,20480,1
68096,20480,1
68352,20480,1
68608,20480,1
68864,20480,1
69120,20480,1
69376,20480,1
69632,20480,1
69888,20480,1
70144,20480,1
70400,20480,1
70656,20480,1
70912,20480,1
71168,20480,1
71424,20480,1
71680,20480,1
71936,20480,1
72192,20480,1
46848,20736,1
47104,20736,1
47360,20736,1
47616,20736,1
47872,20736,1
48128,20736,1
48384,20736,1
48640,20736,1
48896,20736,1
49152,20736,1
49408,20736,1
49664,20736,1
49920,20736,1
50176,20736,1
50432,20736,1
50688,20736,1
50944,20736,1
51200,20736,1
51456,20736,1
51712,20736,1
51968,20736,1
52224,20736,1
52480,20736,1
52736,20736,1
52992,20736,1
53248,20736,1
53504,20736,1
53760,20736,1
54016,20736,1
54272,20736,1
54528,20736,1
54784,20736,1
55040,20736,1
55296,20736,1
55552,20736,1
55808,20736,1
56064,20736,1
56320,20736,1
56576,20736,1
56832,20736,1
57088,20736,1
57344,20736,1
57600,20736,1
57856,20736,1
58112,20736,1
58368,20736,1
58624,20736,1
58880,20736,1
59136,20736,1
59392,20736,1
59648,20736,1
59904,20736,1
60160,20736,1
60416,20736,1
60672,20736,1
60928,20736,1
61184,20736,1
61440,20736,1
61696,20736,1
61952,20736,1
62208,20736,1
62464,20736,1
62720,20736,1
62976,20736,1
63232,20736,1
63488,20736,1
63744,20736,1
64000,20736,1
64256,20736,1
64512,20736,1
64768,20736,1
65024,20736,1
65280,20736,1
65536,20736,1
65792,20736,1
66048,20736,1
66304,20736,1
66560,20736,1
66816,20736,1
67072,20736,1
67328,20736,1
67584,20736,1
67840,20736,1
68096,20736,1
68352,20736,1
68608,20736,1
68864,20736,1
69120,20736,1
69376,20736,1
69632,20736,1
69888,20736,1
70144,20736,1
70400,20736,1
70656,20736,1
70912,20736,1
71168,20736,1
71424,20736,1
47360,20992,1
47616,20992,1
47872,20992,1
48128,20992,1
48384,20992,1
48640,20992,1
48896,20992,1
49152,20992,1
49408,20992,1
49664,20992,1
49920,20992,1
50176,20992,1
50432,20992,1
50688,20992,1
50944,20992,1
51200,20992,1
51456,20992,1
51712,20992,1
51968,20992,1
52224,20992,1
52480,20992,1
52736,20992,1
52992,20992,1
53248,20992,1
53504,20992,1
53760,20992,1
54016,20992,1
54272,20992,1
54528,20992,1
54784,20992,1
55040,20992,1
55296,20992,1
55552,20992,1
55808,20992,1
56064,20992,1
56320,20992,1
56576,20992,1
56832,20992,1
57088,20992,1
57344,20992,1
57600,20992,1
57856,20992,1
58112,20992,1
58368,20992,1
58624,20992,1
58880,20992,1
59136,20992,1
59392,20992,1
59648,20992,1
59904,20992,1
60160,20992,1
60416,20992,1
60672,20992,1
60928,20992,1
61184,20992,1
61440,20992,1
61696,20992,1
61952,20992,1
62208,20992,1
62464,20992,1
62720,20992,1
62976,20992,1
63232,20992,1
63488,20992,1
63744,20992,1
64000,20992,1
64256,20992,1
64512,20992,1
64768,20992,1
65024,20992,1
65280,20992,1
65536,20992,1
65792,20992,1
66048,20992,1
66304,20992,1
66560,20992,1
66816,20992,1
67072,20992,1
67328,20992,1
67584,20992,1
67840,20992,1
68096,20992,1
68352,20992,1
68608,20992,1
68864,20992,1
69120,20992,1
69376,20992,1
69632,20992,1
69888,20992,1
70144,20992,1
70400,20992,1
70656,20992,1
70912,20992,1
71168,20992,1
71424,20992,1
71680,20992,1
83456,20992,1
87040,20992,1
87296,20992,1
87552,20992,1
87808,20992,1
32000,21248,1
32256,21248,1
48128,21248,1
48384,21248,1
48640,21248,1
48896,21248,1
49152,21248,1
49408,21248,1
49664,21248,1
49920,21248,1
50176,21248,1
50432,21248,1
50688,21248,1
50944,21248,1
51200,21248,1
51456,21248,1
51712,21248,1
51968,21248,1
52224,21248,1
52480,21248,1
52736,21248,1
52992,21248,1
53248,21248,1
53504,21248,1
53760,21248,1
54016,21248,1
54272,21248,1
54528,21248,1
54784,21248,1
55040,21248,1
55296,21248,1
55552,21248,1
55808,21248,1
56064,21248,1
56320,21248,1
56576,21248,1
56832,21248,1
57088,21248,1
57344,21248,1
57600,21248,1
57856,21248,1
58112,21248,1
58368,21248,1
58624,21248,1
58880,21248,1
59136,21248,1
59392,21248,1
59648,21248,1
59904,21248,1
60160,21248,1
60416,21248,1
60672,21248,1
60928,21248,1
61184,21248,1
61440,21248,1
61696,21248,1
61952,21248,1
62208,21248,1
62464,21248,1
62720,21248,1
62976,21248,1
63232,21248,1
63488,21248,1
63744,21248,1
64000,21248,1
64256,21248,1
64512,21248,1
64768,21248,1
65024,21248,1
65280,21248,1
66048,21248,1
66304,21248,1
66560,21248,1
66816,21248,1
67072,21248,1
67328,21248,1
67584,21248,1
67840,21248,1
68096,21248,1
68352,21248,1
68608,21248,1
68864,21248,1
69120,21248,1
69376,21248,1
69632,21248,1
69888,21248,1
70144,21248,1
70400,21248,1
70656,21248,1
70912,21248,1
71680,21248,1
83200,21248,1
83456,21248,1
87040,21248,1
87296,21248,1
87552,21248,1
87808,21248,1
31744,21504,1
32000,21504,1
32256,21504,1
32512,21504,1
34816,21504,1
35072,21504,1
35328,21504,1
35584,21504,1
35840,21504,1
36096,21504,1
36352,21504,1
36608,21504,1
36864,21504,1
42752,21504,1
49152,21504,1
49408,21504,1
49664,21504,1
49920,21504,1
50176,21504,1
50432,21504,1
50688,21504,1
50944,21504,1
51200,21504,1
51456,21504,1
51712,21504,1
51968,21504,1
52224,21504,1
52480,21504,1
52736,21504,1
52992,21504,1
53248,21504,1
53504,21504,1
53760,21504,1
54016,21504,1
54272,21504,1
54528,21504,1
54784,21504,1
55040,21504,1
55296,21504,1
55552,21504,1
55808,21504,1
56064,21504,1
56320,21504,1
56576,21504,1
56832,21504,1
57088,21504,1
57344,21504,1
57600,21504,1
57856,21504,1
58112,21504,1
58368,21504,1
58624,21504,1
58880,21504,1
59136,21504,1
59392,21504,1
59648,21504,1
59904,21504,1
60160,21504,1
60416,21504,1
60672,21504,1
60928,21504,1
61184,21504,1
61440,21504,1
61696,21504,1
61952,21504,1
62208,21504,1
62464,21504,1
62720,21504,1
62976,21504,1
63232,21504,1
63488,21504,1
63744,21504,1
64000,21504,1
64256,21504,1
64512,21504,1
64768,21504,1
65024,21504,1
65280,21504,1
65536,21504,1
65792,21504,1
66048,21504,1
66304,21504,1
66560,21504,1
66816,21504,1
67072,21504,1
67328,21504,1
67584,21504,1
67840,21504,1
68096,21504,1
68352,21504,1
68608,21504,1
68864,21504,1
69120,21504,1
69376,21504,1
69632,21504,1
69888,21504,1
70144,21504,1
70400,21504,1
72960,21504,1
83200,21504,1
83456,21504,1
31232,21760,1
31488,21760,1
31744,21760,1
32000,21760,1
32256,21760,1
32512,21760,1
33536,21760,1
33792,21760,1
34048,21760,1
34304,21760,1
34560,21760,1
34816,21760,1
35072,21760,1
35328,21760,1
35584,21760,1
35840,21760,1
36096,21760,1
36352,21760,1
36608,21760,1
36864,21760,1
37120,21760,1
37376,21760,1
37632,21760,1
37888,21760,1
38144,21760,1
38400,21760,1
38656,21760,1
38912,21760,1
39168,21760,1
39424,21760,1
39680,21760,1
39936,21760,1
40192,21760,1
40448,21760,1
40704,21760,1
42752,21760,1
43008,21760,1
45312,21760,1
45568,21760,1
46336,21760,1
46592,21760,1
46848,21760,1
47104,21760,1
47360,21760,1
47616,21760,1
47872,21760,1
49920,21760,1
50176,21760,1
50432,21760,1
50688,21760,1
50944,21760,1
51200,21760,1
51456,21760,1
51712,21760,1
51968,21760,1
52224,21760,1
52480,21760,1
52736,21760,1
52992,21760,1
53248,21760,1
53504,21760,1
53760,21760,1
54016,21760,1
54272,21760,1
54528,21760,1
54784,21760,1
55040,21760,1
55296,21760,1
55552,21760,1
55808,21760,1
56064,21760,1
56320,21760,1
56576,21760,1
56832,21760,1
57088,21760,1
57344,21760,1
57600,21760,1
57856,21760,1
58112,21760,1
58368,21760,1
58624,21760,1
58880,21760,1
59136,21760,1
59392,21760,1
59648,21760,1
59904,21760,1
60160,21760,1
60416,21760,1
60672,21760,1
60928,21760,1
61184,21760,1
61440,21760,1
61696,21760,1
61952,21760,1
62208,21760,1
62464,21760,1
62720,21760,1
62976,21760,1
63232,21760,1
63488,21760,1
63744,21760,1
64256,21760,1
64512,21760,1
64768,21760,1
65024,21760,1
65280,21760,1
65536,21760,1
65792,21760,1
66304,21760,1
66560,21760,1
66816,21760,1
67840,21760,1
68096,21760,1
68352,21760,1
68608,21760,1
68864,21760,1
69120,21760,1
69376,21760,1
69632,21760,1
69888,21760,1
70144,21760,1
83456,21760,1
30976,22016,1
31232,22016,1
31488,22016,1
31744,22016,1
32000,22016,1
32256,22016,1
32512,22016,1
32768,22016,1
33024,22016,1
33280,22016,1
33536,22016,1
33792,22016,1
34048,22016,1
34304,22016,1
34560,22016,1
34816,22016,1
35072,22016,1
35328,22016,1
35584,22016,1
35840,22016,1
36096,22016,1
36352,22016,1
36608,22016,1
36864,22016,1
37120,22016,1
37376,22016,1
37632,22016,1
37888,22016,1
38144,22016,1
38400,22016,1
38656,22016,1
38912,22016,1
39168,22016,1
39424,22016,1
39680,22016,1
39936,22016,1
40192,22016,1
40448,22016,1
40704,22016,1
40960,22016,1
41216,22016,1
41472,22016,1
41728,22016,1
41984,22016,1
42240,22016,1
42496,22016,1
42752,22016,1
43008,22016,1
43264,22016,1
43520,22016,1
43776,22016,1
44032,22016,1
44288,22016,1
44544,22016,1
44800,22016,1
45056,22016,1
45312,22016,1
45568,22016,1
45824,22016,1
46080,22016,1
46336,22016,1
46592,22016,1
46848,22016,1
47104,22016,1
47360,22016,1
47616,22016,1
47872,22016,1
48128,22016,1
48384,22016,1
48640,22016,1
48896,22016,1
49152,22016,1
49408,22016,1
50176,22016,1
50432,22016,1
50688,22016,1
50944,22016,1
51200,22016,1
51456,22016,1
51712,22016,1
51968,22016,1
52224,22016,1
52480,22016,1
52736,22016,1
52992,22016,1
53248,22016,1
53504,22016,1
53760,22016,1
54272,22016,1
54528,22016,1
54784,22016,1
55040,22016,1
55296,22016,1
55552,22016,1
55808,22016,1
56064,22016,1
56320,22016,1
56576,22016,1
56832,22016,1
57088,22016,1
57344,22016,1
57600,22016,1
57856,22016,1
58112,22016,1
58368,22016,1
58624,22016,1
58880,22016,1
59136,22016,1
59392,22016,1
59648,22016,1
59904,22016,1
60160,22016,1
60416,22016,1
60672,22016,1
60928,22016,1
61184,22016,1
61440,22016,1
61696,22016,1
61952,22016,1
62208,22016,1
62464,22016,1
62720,22016,1
62976,22016,1
63232,22016,1
63488,22016,1
63744,22016,1
64000,22016,1
64256,22016,1
64512,22016,1
64768,22016,1
65024,22016,1
65280,22016,1
65536,22016,1
66816,22016,1
68608,22016,1
68864,22016,1
69120,22016,1
69376,22016,1
89600,22016,1
30208,22272,1
30464,22272,1
30720,22272,1
30976,22272,1
31232,22272,1
31488,22272,1
31744,22272,1
32000,22272,1
32256,22272,1
32512,22272,1
32768,22272,1
33024,22272,1
33280,22272,1
33536,22272,1
33792,22272,1
34048,22272,1
34304,22272,1
34560,22272,1
34816,22272,1
35072,22272,1
35328,22272,1
35584,22272,1
35840,22272,1
36096,22272,1
36352,22272,1
36608,22272,1
36864,22272,1
37120,22272,1
37376,22272,1
37632,22272,1
37888,22272,1
38144,22272,1
38400,22272,1
38656,22272,1
38912,22272,1
39168,22272,1
39424,22272,1
39680,22272,1
39936,22272,1
40192,22272,1
40448,22272,1
40704,22272,1
40960,22272,1
41216,22272,1
41472,22272,1
41728,22272,1
41984,22272,1
42240,22272,1
42496,22272,1
42752,22272,1
43008,22272,1
43264,22272,1
43520,22272,1
43776,22272,1
44032,22272,1
44288,22272,1
44544,22272,1
44800,22272,1
45056,22272,1
45312,22272,1
45568,22272,1
45824,22272,1
46080,22272,1
46336,22272,1
46592,22272,1
46848,22272,1
47104,22272,1
47360,22272,1
47616,22272,1
47872,22272,1
48128,22272,1
48384,22272,1
48640,22272,1
48896,22272,1
49152,22272,1
49408,22272,1
49664,22272,1
49920,22272,1
50176,22272,1
50432,22272,1
50688,22272,1
50944,22272,1
51200,22272,1
51456,22272,1
51712,22272,1
51968,22272,1
52224,22272,1
52480,22272,1
52736,22272,1
54784,22272,1
55040,22272,1
55296,22272,1
55552,22272,1
55808,22272,1
56064,22272,1
56320,22272,1
56576,22272,1
56832,22272,1
57088,22272,1
57344,22272,1
57600,22272,1
57856,22272,1
58112,22272,1
58368,22272,1
58624,22272,1
58880,22272,1
59136,22272,1
59392,22272,1
59648,22272,1
59904,22272,1
60160,22272,1
60416,22272,1
60672,22272,1
60928,22272,1
61184,22272,1
61440,22272,1
61696,22272,1
61952,22272,1
62208,22272,1
62464,22272,1
62720,22272,1
62976,22272,1
63232,22272,1
63488,22272,1
63744,22272,1
64000,22272,1
64256,22272,1
64512,22272,1
64768,22272,1
65024,22272,1
66048,22272,1
69120,22272,1
69376,22272,1
69632,22272,1
89856,22272,1
27904,22528,1
28160,22528,1
28416,22528,1
28672,22528,1
28928,22528,1
29184,22528,1
29440,22528,1
29696,22528,1
29952,22528,1
30208,22528,1
30464,22528,1
30720,22528,1
30976,22528,1
31232,22528,1
31488,22528,1
31744,22528,1
32000,22528,1
32256,22528,1
32512,22528,1
32768,22528,1
33024,22528,1
33280,22528,1
33536,22528,1
33792,22528,1
34048,22528,1
34304,22528,1
34560,22528,1
34816,22528,1
35072,22528,1
35328,22528,1
35584,22528,1
35840,22528,1
36096,22528,1
36352,22528,1
36608,22528,1
36864,22528,1
37120,22528,1
37376,22528,1
37632,22528,1
37888,22528,1
38144,22528,1
38400,22528,1
38656,22528,1
38912,22528,1
39168,22528,1
39424,22528,1
39680,22528,1
39936,22528,1
40192,22528,1
40448,22528,1
40704,22528,1
40960,22528,1
41216,22528,1
41472,22528,1
41728,22528,1
41984,22528,1
42240,22528,1
42496,22528,1
42752,22528,1
43008,22528,1
43264,22528,1
43520,22528,1
43776,22528,1
44032,22528,1
44288,22528,1
44544,22528,1
44800,22528,1
45056,22528,1
45312,22528,1
45568,22528,1
45824,22528,1
46080,22528,1
46336,22528,1
46592,22528,1
46848,22528,1
47104,22528,1
47360,22528,1
47616,22528,1
47872,22528,1
48128,22528,1
48384,22528,1
48640,22528,1
48896,22528,1
49152,22528,1
49408,22528,1
49664,22528,1
49920,22528,1
50176,22528,1
50432,22528,1
50688,22528,1
50944,22528,1
51200,22528,1
51456,22528,1
51712,22528,1
51968,22528,1
52224,22528,1
52480,22528,1
52736,22528,1
52992,22528,1
53248,22528,1
53504,22528,1
53760,22528,1
54016,22528,1
54272,22528,1
54528,22528,1
54784,22528,1
55040,22528,1
55296,22528,1
55552,22528,1
55808,22528,1
56064,22528,1
56320,22528,1
56576,22528,1
56832,22528,1
57088,22528,1
57344,22528,1
57600,22528,1
57856,22528,1
58112,22528,1
58368,22528,1
58624,22528,1
58880,22528,1
59136,22528,1
59392,22528,1
59648,22528,1
59904,22528,1
60160,22528,1
60416,22528,1
60672,22528,1
60928,22528,1
61184,22528,1
61440,22528,1
61696,22528,1
61952,22528,1
62208,22528,1
62464,22528,1
62720,22528,1
62976,22528,1
63232,22528,1
63488,22528,1
64512,22528,1
64768,22528,1
65024,22528,1
67584,22528,1
26880,22784,1
27136,22784,1
27392,22784,1
27648,22784,1
27904,22784,1
28160,22784,1
28416,22784,1
28672,22784,1
28928,22784,1
29184,22784,1
29440,22784,1
29696,22784,1
29952,22784,1
30208,22784,1
30464,22784,1
30720,22784,1
30976,22784,1
31232,22784,1
31488,22784,1
31744,22784,1
32000,22784,1
32256,22784,1
32512,22784,1
32768,22784,1
33024,22784,1
33280,22784,1
33536,22784,1
33792,22784,1
34048,22784,1
34304,22784,1
34560,22784,1
34816,22784,1
35072,22784,1
35328,22784,1
35584,22784,1
35840,22784,1
36096,22784,1
36352,22784,1
36608,22784,1
36864,22784,1
37120,22784,1
37376,22784,1
37632,22784,1
37888,22784,1
38144,22784,1
38400,22784,1
38656,22784,1
38912,22784,1
39168,22784,1
39424,22784,1
39680,22784,1
39936,22784,1
40192,22784,1
40448,22784,1
40704,22784,1
40960,22784,1
41216,22784,1
41472,22784,1
41728,22784,1
41984,22784,1
42240,22784,1
42496,22784,1
42752,22784,1
43008,22784,1
43264,22784,1
43520,22784,1
43776,22784,1
44032,22784,1
44288,22784,1
44544,22784,1
44800,22784,1
45056,22784,1
45312,22784,1
45568,22784,1
45824,22784,1
46080,22784,1
46336,22784,1
46592,22784,1
46848,22784,1
47104,22784,1
47360,22784,1
47616,22784,1
47872,22784,1
48128,22784,1
48384,22784,1
48640,22784,1
48896,22784,1
49152,22784,1
49408,22784,1
49664,22784,1
49920,22784,1
50176,22784,1
50432,22784,1
50688,22784,1
50944,22784,1
51200,22784,1
51456,22784,1
51712,22784,1
51968,22784,1
52224,22784,1
52480,22784,1
52736,22784,1
52992,22784,1
53248,22784,1
53504,22784,1
53760,22784,1
54016,22784,1
54272,22784,1
54528,22784,1
54784,22784,1
55040,22784,1
55296,22784,1
55552,22784,1
55808,22784,1
56064,22784,1
56320,22784,1
56576,22784,1
56832,22784,1
57088,22784,1
57344,22784,1
57600,22784,1
57856,22784,1
58112,22784,1
58368,22784,1
58624,22784,1
58880,22784,1
59136,22784,1
59392,22784,1
59648,22784,1
59904,22784,1
60160,22784,1
60416,22784,1
60672,22784,1
60928,22784,1
61184,22784,1
61440,22784,1
61696,22784,1
61952,22784,1
62208,22784,1
62464,22784,1
62720,22784,1
62976,22784,1
63232,22784,1
64256,22784,1
64512,22784,1
64768,22784,1
67584,22784,1
68864,22784,1
26624,23040,1
26880,23040,1
27136,23040,1
27392,23040,1
27648,23040,1
27904,23040,1
28160,23040,1
28416,23040,1
28672,23040,1
28928,23040,1
29184,23040,1
29440,23040,1
29696,23040,1
29952,23040,1
30208,23040,1
30464,23040,1
30720,23040,1
30976,23040,1
31232,23040,1
31488,23040,1
31744,23040,1
32000,23040,1
32256,23040,1
32512,23040,1
32768,23040,1
33024,23040,1
33280,23040,1
33536,23040,1
33792,23040,1
34048,23040,1
34304,23040,1
34560,23040,1
34816,23040,1
35072,23040,1
35328,23040,1
35584,23040,1
35840,23040,1
36096,23040,1
36352,23040,1
36608,23040,1
36864,23040,1
37120,23040,1
37376,23040,1
37632,23040,1
37888,23040,1
38144,23040,1
38400,23040,1
38656,23040,1
38912,23040,1
39168,23040,1
39424,23040,1
39680,23040,1
39936,23040,1
40192,23040,1
40448,23040,1
40704,23040,1
40960,23040,1
41216,23040,1
41472,23040,1
41728,23040,1
41984,23040,1
42240,23040,1
42496,23040,1
42752,23040,1
43008,23040,1
43264,23040,1
43520,23040,1
43776,23040,1
44032,23040,1
44288,23040,1
44544,23040,1
44800,23040,1
45056,23040,1
45312,23040,1
45568,23040,1
45824,23040,1
46080,23040,1
46336,23040,1
46592,23040,1
46848,23040,1
47104,23040,1
47360,23040,1
47616,23040,1
47872,23040,1
48128,23040,1
48384,23040,1
48640,23040,1
48896,23040,1
49152,23040,1
49408,23040,1
49664,23040,1
49920,23040,1
50176,23040,1
50432,23040,1
50688,23040,1
50944,23040,1
51200,23040,1
51456,23040,1
51712,23040,1
51968,23040,1
52224,23040,1
52480,23040,1
52736,23040,1
52992,23040,1
53248,23040,1
53504,23040,1
53760,23040,1
54016,23040,1
54272,23040,1
54528,23040,1
54784,23040,1
55040,23040,1
55296,23040,1
55552,23040,1
55808,23040,1
56064,23040,1
56320,23040,1
56576,23040,1
56832,23040,1
57088,23040,1
57344,23040,1
57600,23040,1
57856,23040,1
58112,23040,1
58368,23040,1
58624,23040,1
58880,23040,1
59136,23040,1
59392,23040,1
59648,23040,1
59904,23040,1
60160,23040,1
60416,23040,1
60672,23040,1
60928,23040,1
61184,23040,1
61440,23040,1
61696,23040,1
61952,23040,1
62208,23040,1
62464,23040,1
62720,23040,1
62976,23040,1
63232,23040,1
68352,23040,1
68608,23040,1
26368,23296,1
26624,23296,1
26880,23296,1
27136,23296,1
27392,23296,1
27648,23296,1
27904,23296,1
28160,23296,1
28416,23296,1
28672,23296,1
28928,23296,1
29184,23296,1
29440,23296,1
29696,23296,1
29952,23296,1
30208,23296,1
30464,23296,1
30720,23296,1
30976,23296,1
31232,23296,1
31488,23296,1
31744,23296,1
32000,23296,1
32256,23296,1
32512,23296,1
32768,23296,1
33024,23296,1
33280,23296,1
33536,23296,1
33792,23296,1
34048,23296,1
34304,23296,1
34560,23296,1
34816,23296,1
35072,23296,1
35328,23296,1
35584,23296,1
35840,23296,1
36096,23296,1
36352,23296,1
36608,23296,1
36864,23296,1
37120,23296,1
37376,23296,1
37632,23296,1
37888,23296,1
38144,23296,1
38400,23296,1
38656,23296,1
38912,23296,1
39168,23296,1
39424,23296,1
39680,23296,1
39936,23296,1
40192,23296,1
40448,23296,1
40704,23296,1
40960,23296,1
41216,23296,1
41472,23296,1
41728,23296,1
41984,23296,1
42240,23296,1
42496,23296,1
42752,23296,1
43008,23296,1
43264,23296,1
43520,23296,1
43776,23296,1
44032,23296,1
44288,23296,1
44544,23296,1
44800,23296,1
45056,23296,1
45312,23296,1
45568,23296,1
45824,23296,1
46080,23296,1
46336,23296,1
46592,23296,1
46848,23296,1
47104,23296,1
47360,23296,1
47616,23296,1
